SEASON_YEAR,GAME_ID,GAME_DATE,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,POSITION,HOME_AWAY,GOALS,ASSISTS,POINTS,PLUS_MINUS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,FACEOFF_WIN_PCTG,TOI,BLOCK_SHOTS,SHIFTS,TAKEAWAY,GIVEAWAY,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT
2021-2022,2021020899,2022-03-08,8476456,J. Huberdeau,FLA,L,AWAY,0,1,1,1,2,0,0,1,0.0,14:55,0,21,0,2,,,,,,,
2021-2022,2021020899,2022-03-08,8478569,N. Acciari,FLA,C,AWAY,1,0,1,0,0,1,0,1,0.4,15:43,1,21,1,1,,,,,,,
2021-2022,2021020899,2022-03-08,8479523,L. Carlsson,FLA,D,AWAY,0,0,0,0,0,0,0,0,0.0,15:55,1,21,0,0,,,,,,,
2021-2022,2021020899,2022-03-08,8480185,E. Luostarinen,FLA,C,AWAY,0,1,1,2,0,1,0,1,0.583333,16:56,1,21,0,0,,,,,,,
2021-2022,2021020899,2022-03-08,8477935,S. Bennett,FLA,C,AWAY,0,1,1,1,0,0,0,5,0.6,17:08,0,21,1,0,,,,,,,
2021-2022,2021020899,2022-03-08,8475462,R. Gudas,FLA,D,AWAY,0,0,0,0,2,3,0,0,0.0,18:07,2,23,0,0,,,,,,,
2021-2022,2021020899,2022-03-08,8477933,S. Reinhart,FLA,C,AWAY,0,1,1,0,2,0,0,4,0.0,18:09,0,20,0,0,,,,,,,
2021-2022,2021020899,2022-03-08,8477493,A. Barkov,FLA,C,AWAY,1,2,3,1,0,0,1,1,0.428571,18:22,0,22,2,0,,,,,,,
2021-2022,2021020899,2022-03-08,8477986,B. Montour,FLA,D,AWAY,1,1,2,2,2,0,0,3,0.0,19:04,1,24,0,0,,,,,,,
2021-2022,2021020899,2022-03-08,8477346,M. Weegar,FLA,D,AWAY,0,1,1,1,0,0,0,1,0.0,20:26,2,27,0,0,,,,,,,
2021-2022,2021020899,2022-03-08,8478055,G. Forsling,FLA,D,AWAY,0,0,0,2,0,0,0,1,0.0,20:33,2,26,0,1,,,,,,,
2021-2022,2021020899,2022-03-08,8477932,A. Ekblad,FLA,D,AWAY,0,0,0,1,0,0,0,1,0.0,22:31,1,27,0,0,,,,,,,
2021-2022,2021020899,2022-03-08,8481519,S. Knight,FLA,G,AWAY,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,1.0,0.0,0.0,29.0,30.0,1.0,0.966667
2021-2022,2021020898,2022-03-08,8471734,J. Quick,LAK,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020898,2022-03-08,8479998,M. Anderson,LAK,D,AWAY,0,0,0,0,0,5,0,0,0.0,06:04,0,6,1,0,,,,,,,
2021-2022,2021020898,2022-03-08,8479336,C. Grundstrom,LAK,R,AWAY,0,1,1,1,2,5,0,1,0.0,08:48,0,15,0,0,,,,,,,
2021-2022,2021020898,2022-03-08,8481481,B. Lizotte,LAK,C,AWAY,1,0,1,1,0,0,0,1,0.833333,10:12,0,16,3,1,,,,,,,
2021-2022,2021020898,2022-03-08,8482124,Q. Byfield,LAK,R,AWAY,0,0,0,0,0,0,0,1,0.4,10:38,0,17,0,1,,,,,,,
2021-2022,2021020898,2022-03-08,8479994,J. Anderson-Dolan,LAK,C,AWAY,0,0,0,0,0,2,0,2,0.0,12:40,0,19,0,0,,,,,,,
2021-2022,2021020898,2022-03-08,8470606,D. Brown,LAK,R,AWAY,0,0,0,0,0,0,0,1,0.0,13:17,1,18,0,0,,,,,,,
2021-2022,2021020898,2022-03-08,8481560,A. Kaliyev,LAK,R,AWAY,0,1,1,1,0,2,0,3,0.0,14:39,1,21,0,2,,,,,,,
2021-2022,2021020898,2022-03-08,8481600,T. Bjornfot,LAK,D,AWAY,0,0,0,0,0,2,0,0,0.0,16:25,1,18,0,1,,,,,,,
2021-2022,2021020898,2022-03-08,8480113,A. Iafallo,LAK,L,AWAY,0,0,0,0,0,3,0,1,0.0,17:10,1,23,1,0,,,,,,,
2021-2022,2021020898,2022-03-08,8476960,A. Athanasiou,LAK,C,AWAY,1,0,1,0,0,2,0,3,0.0,18:42,1,21,1,1,,,,,,,
2021-2022,2021020898,2022-03-08,8477960,A. Kempe,LAK,R,AWAY,0,0,0,0,4,3,0,1,0.0,19:15,1,25,0,3,,,,,,,
2021-2022,2021020898,2022-03-08,8476479,P. Danault,LAK,C,AWAY,0,0,0,0,0,7,0,2,0.529412,19:24,1,24,1,0,,,,,,,
2021-2022,2021020898,2022-03-08,8479675,T. Moore,LAK,L,AWAY,1,0,1,0,0,0,0,3,0.0,19:31,2,24,0,0,,,,,,,
2021-2022,2021020898,2022-03-08,8476874,O. Määttä,LAK,D,AWAY,0,1,1,1,0,1,0,1,0.0,19:50,2,23,0,0,,,,,,,
2021-2022,2021020898,2022-03-08,8471685,A. Kopitar,LAK,C,AWAY,0,0,0,1,0,0,0,2,0.607143,23:14,1,26,1,0,,,,,,,
2021-2022,2021020898,2022-03-08,8474563,D. Doughty,LAK,D,AWAY,0,0,0,0,0,1,0,3,0.0,23:55,1,24,0,1,,,,,,,
2021-2022,2021020898,2022-03-08,8480434,S. Durzi,LAK,D,AWAY,0,1,1,0,0,0,0,1,0.0,24:45,5,22,1,2,,,,,,,
2021-2022,2021020898,2022-03-08,8478911,M. Roy,LAK,D,AWAY,0,0,0,-1,0,2,0,2,0.0,26:52,1,29,0,0,,,,,,,
2021-2022,2021020898,2022-03-08,8477361,C. Petersen,LAK,G,AWAY,0,0,0,0,0,0,0,0,0.0,60:11,0,0,0,0,2.0,0.0,0.0,30.0,32.0,2.0,0.9375
2021-2022,2021020900,2022-03-08,8478009,I. Sorokin,NYI,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020900,2022-03-08,8480789,O. Wahlstrom,NYI,R,HOME,0,0,0,-1,2,4,0,1,0.0,09:46,0,15,0,0,,,,,,,
2021-2022,2021020900,2022-03-08,8479356,K. Bellows,NYI,L,HOME,0,0,0,0,2,0,0,1,0.0,10:09,0,14,0,2,,,,,,,
2021-2022,2021020900,2022-03-08,8474709,M. Martin,NYI,L,HOME,0,0,0,0,0,1,0,1,0.0,11:45,1,18,0,0,,,,,,,
2021-2022,2021020900,2022-03-08,8474573,J. Bailey,NYI,R,HOME,0,0,0,1,0,0,0,1,0.333333,13:13,0,17,0,1,,,,,,,
2021-2022,2021020900,2022-03-08,8475151,K. Palmieri,NYI,C,HOME,0,1,1,1,2,1,0,1,0.0,13:22,1,20,1,0,,,,,,,
2021-2022,2021020900,2022-03-08,8480222,S. Aho,NYI,D,HOME,0,0,0,-2,2,0,0,1,0.0,13:44,0,22,0,3,,,,,,,
2021-2022,2021020900,2022-03-08,8473504,C. Clutterbuck,NYI,R,HOME,0,0,0,-1,0,2,0,3,0.0,13:52,0,23,0,0,,,,,,,
2021-2022,2021020900,2022-03-08,8470610,Z. Parise,NYI,L,HOME,0,0,0,-2,0,1,0,3,0.0,14:07,0,20,0,0,,,,,,,
2021-2022,2021020900,2022-03-08,8475231,C. Cizikas,NYI,C,HOME,1,0,1,0,0,0,0,1,0.45,16:40,0,24,0,0,,,,,,,
2021-2022,2021020900,2022-03-08,8472382,A. Greene,NYI,D,HOME,0,0,0,-2,2,1,0,1,0.0,16:40,1,24,0,0,,,,,,,
2021-2022,2021020900,2022-03-08,8475314,A. Lee,NYI,L,HOME,2,1,3,0,0,1,2,3,0.0,17:18,1,21,0,0,,,,,,,
2021-2022,2021020900,2022-03-08,8476429,S. Mayfield,NYI,D,HOME,0,0,0,-1,0,0,0,1,0.0,17:42,1,23,0,0,,,,,,,
2021-2022,2021020900,2022-03-08,8478463,A. Beauvillier,NYI,L,HOME,0,1,1,0,0,0,0,4,0.0,19:37,0,23,1,0,,,,,,,
2021-2022,2021020900,2022-03-08,8477506,R. Pulock,NYI,D,HOME,0,1,1,-1,0,1,0,1,0.0,19:51,1,24,1,1,,,,,,,
2021-2022,2021020900,2022-03-08,8475754,B. Nelson,NYI,C,HOME,1,0,1,-1,0,0,0,4,0.533333,20:34,0,23,0,1,,,,,,,
2021-2022,2021020900,2022-03-08,8476917,A. Pelech,NYI,D,HOME,0,0,0,0,0,2,0,2,0.0,21:58,1,29,0,1,,,,,,,
2021-2022,2021020900,2022-03-08,8480865,N. Dobson,NYI,D,HOME,0,2,2,0,0,1,0,5,0.0,22:48,1,27,0,1,,,,,,,
2021-2022,2021020900,2022-03-08,8476419,J. Pageau,NYI,C,HOME,0,1,1,0,0,1,0,2,0.583333,23:04,1,27,0,1,,,,,,,
2021-2022,2021020900,2022-03-08,8473575,S. Varlamov,NYI,G,HOME,0,0,0,0,0,0,0,0,0.0,57:00,0,0,0,0,4.0,1.0,0.0,44.0,49.0,5.0,0.897959
2021-2022,2021020901,2022-03-08,8475789,J. Campbell,TOR,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020901,2022-03-08,8474190,W. Simmonds,TOR,R,AWAY,0,1,1,1,0,0,0,0,0.0,09:05,0,13,1,0,,,,,,,
2021-2022,2021020901,2022-03-08,8469455,J. Spezza,TOR,C,AWAY,0,1,1,1,0,0,0,0,0.5,10:24,0,15,1,0,,,,,,,
2021-2022,2021020901,2022-03-08,8478115,P. Engvall,TOR,L,AWAY,0,1,1,1,0,0,0,0,0.0,10:47,0,17,1,0,,,,,,,
2021-2022,2021020901,2022-03-08,8481582,N. Robertson,TOR,L,AWAY,0,0,0,-1,0,1,0,3,0.0,12:38,1,18,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8481624,I. Mikheyev,TOR,R,AWAY,1,0,1,1,0,0,0,4,0.0,13:23,0,20,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8478047,M. Bunting,TOR,L,AWAY,1,1,2,3,0,1,0,4,0.0,14:37,0,20,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8477021,A. Kerfoot,TOR,C,AWAY,1,0,1,0,0,1,0,2,0.5,14:55,1,20,0,1,,,,,,,
2021-2022,2021020901,2022-03-08,8480144,D. Kampf,TOR,C,AWAY,0,1,1,0,0,0,0,1,0.526316,15:12,0,19,1,0,,,,,,,
2021-2022,2021020901,2022-03-08,8480043,T. Liljegren,TOR,D,AWAY,0,1,1,0,2,0,0,0,0.0,15:58,0,25,0,1,,,,,,,
2021-2022,2021020901,2022-03-08,8475166,J. Tavares,TOR,C,AWAY,0,0,0,-1,4,1,0,4,0.647059,16:52,2,22,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8477939,W. Nylander,TOR,R,AWAY,0,0,0,-1,0,0,0,1,0.5,16:53,0,22,0,1,,,,,,,
2021-2022,2021020901,2022-03-08,8478408,T. Dermott,TOR,D,AWAY,0,0,0,0,2,0,0,1,0.0,16:57,1,22,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8480950,I. Lyubushkin,TOR,D,AWAY,0,0,0,0,0,1,0,1,0.0,18:07,4,24,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8479318,A. Matthews,TOR,C,AWAY,1,1,2,2,0,1,0,7,0.434783,18:20,1,23,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8476853,M. Rielly,TOR,D,AWAY,0,0,0,1,0,1,0,3,0.0,20:07,0,29,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8478483,M. Marner,TOR,R,AWAY,1,1,2,2,0,1,0,2,0.0,20:38,2,26,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8475718,J. Holl,TOR,D,AWAY,0,0,0,1,5,1,0,0,0.0,22:25,1,27,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8474673,T. Brodie,TOR,D,AWAY,0,2,2,1,0,0,0,0,0.0,25:06,2,29,0,0,,,,,,,
2021-2022,2021020901,2022-03-08,8475852,P. Mrazek,TOR,G,AWAY,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,3.0,1.0,0.0,31.0,35.0,4.0,0.885714
2021-2022,2021020907,2022-03-09,8479372,J. Mahura,ANA,D,AWAY,0,1,1,1,0,4,0,1,0.0,11:39,2,16,0,1,,,,,,,
2021-2022,2021020907,2022-03-09,8475164,J. Silfverberg,ANA,R,AWAY,1,0,1,0,0,0,0,2,0.0,12:53,0,19,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8475235,N. Deslauriers,ANA,L,AWAY,0,0,0,-3,2,2,0,0,0.0,13:05,0,18,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8474683,D. Grant,ANA,C,AWAY,0,0,0,-1,0,2,0,5,0.375,13:28,0,18,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8475842,S. Carrick,ANA,C,AWAY,0,0,0,-2,0,1,0,0,0.444444,13:33,2,19,1,0,,,,,,,
2021-2022,2021020907,2022-03-09,8480031,M. Comtois,ANA,L,AWAY,0,1,1,-1,0,4,0,3,0.0,14:54,1,21,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8482142,J. Drysdale,ANA,D,AWAY,0,0,0,-5,0,0,0,2,0.0,15:11,0,19,0,1,,,,,,,
2021-2022,2021020907,2022-03-09,8474641,A. Henrique,ANA,C,AWAY,1,0,1,-2,0,2,0,2,0.461538,15:12,0,21,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8479351,S. Steel,ANA,C,AWAY,0,2,2,-1,0,0,0,2,0.666667,15:13,0,18,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8478425,B. Guhle,ANA,D,AWAY,0,0,0,0,0,2,0,1,0.0,16:26,1,19,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8481122,S. Benoit,ANA,D,AWAY,0,0,0,1,0,4,0,1,0.0,16:50,0,18,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8477947,S. Milano,ANA,L,AWAY,0,0,0,-2,0,0,0,1,0.0,17:13,0,20,0,1,,,,,,,
2021-2022,2021020907,2022-03-09,8478873,T. Terry,ANA,R,AWAY,0,0,0,-4,0,0,0,3,0.0,18:03,0,23,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8481533,T. Zegras,ANA,C,AWAY,1,0,1,-2,2,2,1,5,0.142857,18:53,2,20,1,0,,,,,,,
2021-2022,2021020907,2022-03-09,8476483,R. Rakell,ANA,R,AWAY,0,0,0,-2,0,2,0,0,0.0,19:13,0,22,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8476854,H. Lindholm,ANA,D,AWAY,0,1,1,-5,0,2,0,2,0.0,19:56,1,26,2,1,,,,,,,
2021-2022,2021020907,2022-03-09,8476434,J. Gibson,ANA,G,AWAY,0,0,0,0,0,0,0,0,0.0,20:00,0,0,0,0,4.0,0.0,0.0,8.0,13.0,5.0,0.615385
2021-2022,2021020907,2022-03-09,8474031,K. Shattenkirk,ANA,D,AWAY,0,0,0,-1,2,1,0,2,0.0,21:19,2,24,1,2,,,,,,,
2021-2022,2021020907,2022-03-09,8475764,C. Fowler,ANA,D,AWAY,0,1,1,-1,0,5,0,0,0.0,23:35,1,24,1,2,,,,,,,
2021-2022,2021020907,2022-03-09,8476932,A. Stolarz,ANA,G,AWAY,0,0,0,0,0,0,0,0,0.0,39:24,0,0,0,0,3.0,0.0,0.0,16.0,19.0,3.0,0.842105
2021-2022,2021020903,2022-03-09,8475809,S. Wedgewood,ARI,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020903,2022-03-09,8473548,P. Kessel,ARI,R,AWAY,0,0,0,0,0,0,0,1,0.0,00:30,0,1,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8477941,N. Ritchie,ARI,L,AWAY,2,1,3,3,8,2,0,3,0.0,13:36,0,16,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8474062,R. Nash,ARI,C,AWAY,0,0,0,0,0,1,0,0,0.454545,13:54,0,19,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8476851,A. Galchenyuk,ARI,C,AWAY,0,0,0,0,0,2,0,0,0.5,14:31,1,18,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8481711,M. Maccelli,ARI,L,AWAY,0,0,0,1,0,0,0,0,0.0,14:45,0,17,2,0,,,,,,,
2021-2022,2021020903,2022-03-09,8478432,C. Fischer,ARI,R,AWAY,1,0,1,1,2,2,0,5,0.2,15:05,0,24,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8476329,T. Boyd,ARI,C,AWAY,1,1,2,4,2,1,0,2,0.375,15:27,2,21,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8479343,C. Keller,ARI,R,AWAY,1,2,3,4,0,0,0,3,1.0,15:44,0,20,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8477951,N. Schmaltz,ARI,C,AWAY,2,2,4,6,0,0,0,2,1.0,17:01,1,22,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8481609,V. Kolyachonok,ARI,D,AWAY,0,0,0,2,2,1,0,1,0.0,17:17,1,19,0,1,,,,,,,
2021-2022,2021020903,2022-03-09,8480849,B. Hayton,ARI,C,AWAY,0,3,3,4,0,0,0,1,0.263158,17:19,0,22,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8478474,L. Crouse,ARI,L,AWAY,0,1,1,1,0,4,0,0,0.0,17:21,1,23,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8482655,J. Moser,ARI,D,AWAY,0,1,1,3,0,1,0,0,0.0,17:31,0,24,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8470626,L. Eriksson,ARI,L,AWAY,0,2,2,3,0,1,0,0,0.0,18:10,0,20,1,0,,,,,,,
2021-2022,2021020903,2022-03-09,8476906,S. Gostisbehere,ARI,D,AWAY,0,1,1,2,0,3,0,1,0.0,18:37,1,23,0,1,,,,,,,
2021-2022,2021020903,2022-03-09,8478062,D. Mayo,ARI,D,AWAY,0,1,1,2,0,2,0,2,0.0,20:25,2,25,0,0,,,,,,,
2021-2022,2021020903,2022-03-09,8471873,A. Stralman,ARI,D,AWAY,0,1,1,5,0,0,0,1,0.0,21:44,0,24,0,1,,,,,,,
2021-2022,2021020903,2022-03-09,8479345,J. Chychrun,ARI,D,AWAY,2,1,3,4,0,2,0,8,0.0,23:22,0,25,1,0,,,,,,,
2021-2022,2021020903,2022-03-09,8478872,K. Vejmelka,ARI,G,AWAY,0,0,0,0,0,0,0,0,0.0,60:00,0,0,0,0,0.0,2.0,0.0,26.0,28.0,2.0,0.928571
2021-2022,2021020912,2022-03-09,8474593,J. Markstrom,CGY,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020912,2022-03-09,8477497,S. Monahan,CGY,C,HOME,0,0,0,-2,0,0,0,0,0.166667,08:48,0,13,0,0,,,,,,,
2021-2022,2021020912,2022-03-09,8473473,M. Lucic,CGY,L,HOME,0,0,0,-2,0,3,0,1,0.0,08:58,0,13,1,1,,,,,,,
2021-2022,2021020912,2022-03-09,8473453,T. Lewis,CGY,C,HOME,0,0,0,-2,0,2,0,1,0.5,09:48,0,16,0,0,,,,,,,
2021-2022,2021020912,2022-03-09,8474150,M. Backlund,CGY,C,HOME,0,0,0,0,0,0,0,1,0.5,14:08,0,22,1,0,,,,,,,
2021-2022,2021020912,2022-03-09,8480008,A. Ruzicka,CGY,C,HOME,1,0,1,0,2,2,0,1,0.533333,14:26,0,22,0,0,,,,,,,
2021-2022,2021020912,2022-03-09,8475726,T. Toffoli,CGY,C,HOME,0,1,1,0,0,1,0,4,0.0,14:33,1,24,0,0,,,,,,,
2021-2022,2021020912,2022-03-09,8476399,B. Coleman,CGY,L,HOME,0,1,1,0,0,3,0,1,0.0,14:52,0,23,1,1,,,,,,,
2021-2022,2021020912,2022-03-09,8479346,D. Dube,CGY,C,HOME,0,1,1,0,0,1,0,2,0.0,15:35,0,22,0,1,,,,,,,
2021-2022,2021020912,2022-03-09,8478430,O. Kylington,CGY,D,HOME,1,0,1,-3,0,0,0,4,0.0,15:49,0,26,0,1,,,,,,,
2021-2022,2021020912,2022-03-09,8478233,A. Mangiapane,CGY,L,HOME,0,1,1,1,0,2,0,0,0.0,17:42,1,24,2,1,,,,,,,
2021-2022,2021020912,2022-03-09,8475690,C. Tanev,CGY,D,HOME,0,0,0,-3,0,1,0,2,0.0,18:36,2,31,0,1,,,,,,,
2021-2022,2021020912,2022-03-09,8479314,M. Tkachuk,CGY,L,HOME,0,0,0,0,0,1,0,3,0.0,18:43,0,21,0,1,,,,,,,
2021-2022,2021020912,2022-03-09,8476346,J. Gaudreau,CGY,L,HOME,0,1,1,1,0,0,0,4,0.0,18:51,0,22,2,3,,,,,,,
2021-2022,2021020912,2022-03-09,8477507,N. Zadorov,CGY,D,HOME,0,0,0,0,0,3,0,1,0.0,19:05,0,27,1,0,,,,,,,
2021-2022,2021020912,2022-03-09,8475790,E. Gudbranson,CGY,D,HOME,0,0,0,2,0,1,0,1,0.0,20:21,0,29,0,0,,,,,,,
2021-2022,2021020912,2022-03-09,8478396,N. Hanifin,CGY,D,HOME,0,0,0,0,2,1,0,4,0.0,20:25,0,30,0,1,,,,,,,
2021-2022,2021020912,2022-03-09,8477496,E. Lindholm,CGY,C,HOME,2,0,2,1,0,0,0,5,0.5,21:23,1,24,2,0,,,,,,,
2021-2022,2021020912,2022-03-09,8478397,R. Andersson,CGY,D,HOME,0,2,2,2,2,0,0,0,0.0,23:28,2,31,0,1,,,,,,,
2021-2022,2021020912,2022-03-09,8478435,D. Vladar,CGY,G,HOME,0,0,0,0,0,0,0,0,0.0,58:29,0,0,0,0,4.0,0.0,0.0,22.0,26.0,4.0,0.846154
2021-2022,2021020907,2022-03-09,8480947,K. Lankinen,CHI,G,HOME,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020907,2022-03-09,8480798,P. Kurashev,CHI,C,HOME,0,0,0,0,0,1,0,0,0.5,09:11,0,10,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8479404,H. Borgstrom,CHI,C,HOME,0,0,0,1,0,0,0,0,0.333333,09:46,0,13,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8477330,D. Kubalik,CHI,L,HOME,0,0,0,0,0,1,0,0,0.0,12:09,0,13,0,1,,,,,,,
2021-2022,2021020907,2022-03-09,8474870,T. Johnson,CHI,C,HOME,0,0,0,0,0,0,0,2,0.0,12:21,2,13,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8477846,R. Carpenter,CHI,C,HOME,1,0,1,1,0,3,0,2,0.428571,14:12,2,22,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8478043,S. Lafferty,CHI,C,HOME,0,0,0,1,0,2,0,2,0.0,14:37,1,19,2,0,,,,,,,
2021-2022,2021020907,2022-03-09,8478452,C. Jones,CHI,D,HOME,0,1,1,2,0,1,0,2,0.0,15:16,0,20,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8481523,K. Dach,CHI,C,HOME,0,0,0,0,2,1,0,1,0.0,16:58,0,23,0,1,,,,,,,
2021-2022,2021020907,2022-03-09,8475177,C. de Haan,CHI,D,HOME,0,0,0,2,2,5,0,2,0.0,17:06,1,21,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8478440,D. Strome,CHI,C,HOME,3,1,4,3,0,0,0,4,0.785714,17:32,0,20,1,1,,,,,,,
2021-2022,2021020907,2022-03-09,8473604,J. Toews,CHI,C,HOME,1,0,1,2,0,0,0,3,0.529412,17:36,0,24,3,0,,,,,,,
2021-2022,2021020907,2022-03-09,8479337,A. DeBrincat,CHI,R,HOME,1,3,4,3,0,1,0,4,0.0,17:43,1,20,4,0,,,,,,,
2021-2022,2021020907,2022-03-09,8474141,P. Kane,CHI,R,HOME,1,5,6,5,0,0,0,4,0.0,17:58,0,21,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8479542,B. Hagel,CHI,L,HOME,1,1,2,2,0,0,0,1,0.0,18:17,1,23,1,2,,,,,,,
2021-2022,2021020907,2022-03-09,8480831,A. Regula,CHI,D,HOME,0,0,0,2,0,2,0,0,0.0,19:16,1,23,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8477495,S. Jones,CHI,D,HOME,0,1,1,2,0,2,0,1,0.0,20:38,5,25,0,1,,,,,,,
2021-2022,2021020907,2022-03-09,8476931,J. McCabe,CHI,D,HOME,0,2,2,2,2,5,0,2,0.0,21:34,4,27,0,0,,,,,,,
2021-2022,2021020907,2022-03-09,8476473,C. Murphy,CHI,D,HOME,0,1,1,2,4,4,0,2,0.0,22:22,1,26,0,1,,,,,,,
2021-2022,2021020907,2022-03-09,8470594,M. Fleury,CHI,G,HOME,0,0,0,0,0,0,0,0,0.0,58:41,0,0,0,0,2.0,1.0,0.0,29.0,32.0,3.0,0.90625
2021-2022,2021020904,2022-03-09,8480925,P. Francouz,COL,G,AWAY,0,0,0,0,0,0,0,0,0.0,00:00,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-2022,2021020904,2022-03-09,8477979,N. Aube-Kubel,COL,R,AWAY,0,0,0,0,0,0,0,0,0.0,07:22,0,10,0,0,,,,,,,
2021-2022,2021020904,2022-03-09,8479370,T. Jost,COL,C,AWAY,0,0,0,0,0,0,0,1,0.666667,07:51,0,10,1,0,,,,,,,
2021-2022,2021020904,2022-03-09,8471794,D. Helm,COL,C,AWAY,0,0,0,0,0,0,0,0,1.0,08:19,0,11,0,0,,,,,,,
2021-2022,2021020904,2022-03-09,8476850,R. Murray,COL,D,AWAY,0,0,0,0,0,0,0,3,0.0,13:21,0,18,0,0,,,,,,,
2021-2022,2021020904,2022-03-09,8473446,E. Johnson,COL,D,AWAY,0,0,0,0,0,2,0,0,0.0,13:42,0,18,1,0,,,,,,,
2021-2022,2021020904,2022-03-09,8477501,V. Nichushkin,COL,R,AWAY,0,0,0,0,0,0,0,3,0.0,13:58,0,20,0,1,,,,,,,
2021-2022,2021020904,2022-03-09,8481618,A. Newhook,COL,C,AWAY,0,0,0,0,0,1,0,2,0.5,14:39,0,16,0,0,,,,,,,
2021-2022,2021020904,2022-03-09,8481186,L. O'Connor,COL,R,AWAY,0,0,0,0,0,1,0,0,0.0,14:44,1,19,0,0,,,,,,,
2021-2022,2021020904,2022-03-09,8477444,A. Burakovsky,COL,L,AWAY,0,0,0,0,0,0,0,1,0.0,15:09,0,20,0,1,,,,,,,
2021-2022,2021020904,2022-03-09,8477456,J. Compher,COL,L,AWAY,0,0,0,-1,0,0,0,1,0.272727,16:30,0,22,0,0,,,,,,,
2021-2022,2021020904,2022-03-09,8471677,J. Johnson,COL,D,AWAY,0,0,0,0,2,2,0,0,0.0,16:36,0,20,0,0,,,,,,,
2021-2022,2021020904,2022-03-09,8475172,N. Kadri,COL,C,AWAY,0,0,0,-2,2,0,0,0,0.55,20:00,0,23,0,2,,,,,,,
2021-2022,2021020904,2022-03-09,8476455,G. Landeskog,COL,L,AWAY,0,1,1,-2,2,0,0,2,0.5,20:03,1,23,0,1,,,,,,,
2021-2022,2021020904,2022-03-09,8477492,N. MacKinnon,COL,C,AWAY,1,2,3,-1,0,0,1,4,0.473684,21:05,1,22,2,1,,,,,,,
